run_id,obs_point_id,obs_y,obs_z,obs_time,DIC_obs,Fe_obs,pH_obs,Ca_obs,DIC_mod,Fe_mod,pH_mod,Ca_mod
027,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.003314194414885607,0.00012624133243022292,7.270685203659345,0.002057689237921728
027,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.003537392503221645,0.00014540814844746038,7.233086734705262,0.0021417787704347733
027,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.004390749022637656,0.00024254422697178883,7.1008740695821295,0.002543290161272879
027,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.004464573418072961,0.00024263238780031625,7.097379934940877,0.002525075485960315
027,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.004556331210020884,0.000252312495846436,7.088238570794899,0.0025420047598646717
027,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0027745067827521707,3.673552718298626e-05,7.4277869232830085,0.0015628566251819577
027,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0033186855747151405,2.8850043336824073e-06,7.296903281999371,0.00188563370677551
027,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.003400928957687115,3.7033254553973625e-06,7.275850938530786,0.0019459554915915468
027,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0033761872185509825,4.049342632354707e-06,7.28573343009359,0.0019022292230340548
027,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.003233778801462974,1.3356726568034803e-06,7.324922000646969,0.0017671819135712807
027,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.00300873239821647,1.0224606649340243e-06,7.385702287333502,0.001612169029322433
027,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0027891156067469075,8.109469930311313e-07,7.454223857279519,0.0014293308043428054
027,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0027544083525025227,1.536787184877817e-06,7.460287970512581,0.0014229594797667503
027,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0027019658213305302,1.6787538197091834e-06,7.470868052697853,0.001411980325450247
027,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0028893354817242554,4.619625630300852e-06,7.439719648655333,0.0014402350725855235
027,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0028202932640333375,8.632990094722322e-06,7.445245790056393,0.0014630480829232837
027,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0028877732528487356,1.166027863926318e-05,7.429689962680415,0.001496506365073697
027,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.002924703216625609,1.053986761493378e-05,7.417073019036015,0.001535003946206215
028,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0023624903697036055,9.925037274466003e-08,7.469553637228144,0.001666577534486806
028,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.0022647173266535123,2.317923286295183e-08,7.559040050529028,0.001350960620255075
028,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0021720192889109016,7.861927275339813e-09,7.605912743850031,0.0012385339851995287
028,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.002181407398212639,5.504137953839335e-09,7.6090707784123985,0.0012219236396086841
028,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0022007117357858625,4.162711164090833e-09,7.607539949170652,0.0012156475188225178
028,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0021978713945934665,1.2620920564835682e-09,7.6175495822946875,0.001189837726931999
028,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.002217001436306634,9.060028929379745e-10,7.6120442415506036,0.0012012398504781128
028,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.002208053082778727,7.980569193142961e-10,7.613931020772572,0.001209613720833822
028,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0022193832772191345,8.227549630234287e-10,7.609890539688621,0.0012208526055102204
028,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0038278672963365837,0.00020525580825096098,7.137593422918424,0.0026420033235767565
028,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0038502760123714447,0.00020348374549723942,7.13820150048472,0.0026182872359866516
028,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.003745621988087192,0.00018459118522334058,7.163065079701903,0.00249396014378767
028,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0035243745778635246,0.0001450573357557038,7.214396595651984,0.002271061285596766
028,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0036897093034931757,0.00015535031243780903,7.186938457192122,0.0023462571015054803
028,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.003743828502464964,0.0001538247146654738,7.182346465376464,0.002339011579829767
028,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0038980774984352508,0.00017330777601961078,7.158809562426495,0.0024072754848810793
028,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0040314009914146865,0.0001897187582696146,7.138972122653125,0.002467453741047473
028,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.004531312994406362,0.0002472406721708384,7.072509715158757,0.0026715855952012296
028,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.004797517575230543,0.00027485605514434794,7.041792925628829,0.0027637574879521864
028,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.005039592589423471,0.000297535518530903,7.018102089636495,0.0028216070775687768
028,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.005151056361153342,0.0003076269259518865,7.0080463724455715,0.0028436891745432773
028,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.003681986144591661,0.00015633308016885464,7.168208756248204,0.0024962920445661496
028,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.003560181874453933,0.00012625964433066246,7.196894501620464,0.0023642807656965702
028,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.003140200231135165,7.554017713470385e-05,7.300030218679582,0.001994046373129835
028,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.003033869833179312,7.595671994148641e-05,7.336375020236975,0.0018555433881140841
028,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0033706387238680423,0.00011396184993951485,7.259149885948239,0.002079290194462679
028,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.003601183687324853,0.00013122623832306194,7.220852136659793,0.0021658023086808197
028,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.004490428573234863,0.00021890264348605487,7.085775156682669,0.0025782906891461165
028,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0045632958869364516,0.00021909533322074021,7.082555218849313,0.002559626444868591
028,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.00465805243435177,0.00022792051197216743,7.0732369097954,0.0025773770809992425
028,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.002791589689801511,3.317266397210025e-05,7.423295385811846,0.0015697856486232206
028,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.003319997121842492,2.5973895687591852e-06,7.296623625530306,0.0018861427622121662
028,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0034025993666315303,3.33409532255447e-06,7.27550617590282,0.0019465984168709487
028,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0033780167412199398,3.645910712443445e-06,7.285349970899182,0.0019029357528166672
028,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0032343877221387173,1.203953026282111e-06,7.324786167858617,0.0017674196022529737
028,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0030092055958854426,9.21730955194167e-07,7.385586122562963,0.0016123583746318235
028,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.002789495376102476,7.32214144724106e-07,7.454120187322817,0.0014294853654502114
028,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0027551282712996268,1.387717044167228e-06,7.4600893744196615,0.0014232532884160232
028,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0027027545129045894,1.5161388327980567e-06,7.470646815055833,0.0014123033805758943
028,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0028914739176770753,4.172901595081085e-06,7.439150985800664,0.0014411002796526561
028,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0028242815016045553,7.795076932857268e-06,7.444171849101888,0.0014646747741440089
028,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0028931117535035845,1.0527457946391993e-05,7.42828793631528,0.0014986770675938551
028,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.002929503184289206,9.517483469883713e-06,7.4158376768651735,0.0015369490531267286
029,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.010287383345071462,9.925932536617784e-08,6.6563170042628705,0.0040107502898692774
029,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.009430694901838952,2.3186830244392537e-08,6.716001355633562,0.0035593205034276753
029,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.009226523905482653,7.869197549238387e-09,6.731910043733451,0.00344198187679067
029,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.009333120927814006,5.5108716704951964e-09,6.727629090296062,0.0034493739329076196
029,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.009495552145127489,4.169047746814912e-09,6.720092521052754,0.003475996783960239
029,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.010028875472384603,1.2727411605608484e-09,6.694860721548065,0.00357996053557271
029,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.010786552663177474,9.209457522095749e-10,6.659152097506227,0.0037569335769233885
029,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.011250482838536897,8.142300995760065e-10,6.638732429529334,0.0038716862806768676
029,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.011470493493760513,8.392658808657302e-10,6.629429472723084,0.00392625821652788
029,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.04900029516980387,0.00021176681261766002,6.012325390326635,0.009507963003508558
029,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.048699005301549275,0.00020991488825974116,6.015035546068097,0.00945205403842396
029,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0454748452390976,0.00019039731368648523,6.040524469600639,0.00907149241132061
029,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.03966925527183038,0.0001495953405052208,6.092339939281588,0.008372285877779944
029,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.04243527882636616,0.0001601817703466227,6.068239967855621,0.008671709099539524
029,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.04293231994724435,0.0001586657673144899,6.064605122082481,0.008695892947446908
029,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0457730631435131,0.00017869321077318794,6.04149811017026,0.00898180163147426
029,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.048291152471917335,0.000195570011692387,6.0223051238492085,0.009227969036864838
029,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0575944679831723,0.00025466839213257543,5.960387868630937,0.010064622940970836
029,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.06238736556251068,0.00028299540369957244,5.932960734518462,0.010453533003284752
029,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.06640595887035863,0.0003062399655306141,5.912138980841851,0.010745065272128155
029,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.06822369946245249,0.00031658344405924136,5.903254943160718,0.010869593753486232
029,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.04296142754421692,0.0001612369501601963,6.0607001048055675,0.008857328023259274
029,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.03863906786505279,0.000130242723914993,6.100746650712879,0.008343413587174065
029,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.028292516586162275,7.788739151788369e-05,6.222808703264203,0.00697660522934197
029,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.027803689782555287,7.831743204607088e-05,6.231918244255694,0.006826255225678
029,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.03514199289269951,0.00011749730187304519,6.140556668367929,0.007780604137627178
029,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.03868699366316815,0.00013520933049516808,6.104899110022892,0.008159769521569464
029,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0557027348905719,0.00022532706232938028,5.9734448716304955,0.00983523957502348
029,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.056306397637470286,0.0002254630554645851,5.970631357681302,0.009848474200270732
029,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.05795779294013665,0.00023452063274477685,5.960935587621104,0.00997311719115892
029,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.022080627935579692,3.4191248607829756e-05,6.330118891698921,0.00588012104955817
029,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.019568038519248192,2.6796473306194793e-06,6.378048975604098,0.005609944342003082
029,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.019757759525067677,3.439226257530504e-06,6.372556203590079,0.005664674751808151
029,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.02042504896064763,3.761378960885627e-06,6.359821213653325,0.005735991250953786
029,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.020215150093208012,1.241445111457118e-06,6.366462371637632,0.005628011243263626
029,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.018885652044927013,9.503061744324736e-07,6.398203694027496,0.005359684755851089
029,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.018390717106843455,7.549158370098738e-07,6.4125563759372675,0.005189794625725217
029,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.018366301671417583,1.4307444158263535e-06,6.412689976448815,0.005191385904902991
029,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.01827379788630585,1.5628803455562026e-06,6.414521874181481,0.005184921333761721
029,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.019358609859863797,4.299539959451641e-06,6.392191492615858,0.005323126847986138
029,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.02024163432912044,8.02830530478593e-06,6.3715825294262345,0.005504793389029669
029,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.022319338159673904,1.084018803708509e-05,6.330913543940016,0.005822717248321735
029,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.02271731498786673,9.79864597930268e-06,6.3231596303419915,0.005902725718646396
030,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.010287383596725933,9.89240384672698e-08,6.656316967517879,0.004010750567399776
030,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.009430695068479683,2.294165586975258e-08,6.716001325715189,0.003559320706409197
030,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.009226524014678347,7.70617271767049e-09,6.731910023202355,0.0034419820120686674
030,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.009333121018466147,5.374183152783175e-09,6.727629073288805,0.0034493740457106218
030,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.009495552222683607,4.050796923255191e-09,6.720092506633088,0.0034759968808642113
030,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.010028875543690054,1.159309071298918e-09,6.694860708574877,0.0035799606261993594
030,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.010786552795200468,7.017343241950681e-10,6.659152074648284,0.0037569337472876784
030,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.011250483055449475,4.455150776889806e-10,6.638732393080357,0.003871686562835432
030,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.01147049375131572,3.970897303687376e-10,6.6294294300654615,0.003926258552589318
030,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.04904931190009041,5.616425554715762e-05,6.009209766029062,0.009587199909618923
030,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.04874761114668963,5.567615263539508e-05,6.011925436893472,0.00953060944609803
030,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.04551987242205864,5.050912946788936e-05,6.03752057548934,0.009143622208220441
030,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.03970620029834444,3.968781474776804e-05,6.089650882973156,0.00843042193890207
030,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.042473901423624526,4.2492492010603163e-05,6.065535801240872,0.008733127687903616
030,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.04297028561169431,4.208792389734725e-05,6.061945746995483,0.008756439032545756
030,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.04581482407931998,4.739661488044807e-05,6.038669150814217,0.009049055537584682
030,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.04833600446238122,5.187441369152782e-05,6.019354186008792,0.00930078867537708
030,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.057649437079781284,6.755654061290592e-05,5.957090911559213,0.010156292403459137
030,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.06244680920542054,7.507664115045153e-05,5.929534182593743,0.010553902291205912
030,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.06646885750260594,8.125389394791523e-05,5.908613275445318,0.01085239198580516
030,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.06828807687284047,8.400450516259016e-05,5.899687429286969,0.01097997233863094
030,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.04300047513121484,4.277401108773629e-05,6.058029832842898,0.008919283546949151
030,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.03867178155609292,3.457517148853324e-05,6.098361360403189,0.008394527935800871
030,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.028314486207577226,2.0686711209953735e-05,6.220861746687111,0.007009407389180131
030,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.02782580727296846,2.078771248405983e-05,6.229912676473494,0.006859284054062106
030,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.03517224462689862,3.117569224011119e-05,6.138176550539906,0.007827452572808275
030,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0387204548087471,3.5870492187924125e-05,6.1023945859228865,0.008212439518989777
030,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.055751605793713514,5.979188532271226e-05,5.970438931689236,0.00991672848487506
030,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.05635491174798967,5.984255825386565e-05,5.967645105701678,0.00992971590377086
030,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.05800765875442795,6.224712602461323e-05,5.957902497852967,0.01005711696310018
030,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0220912072388926,9.078032882936354e-06,6.328991644296079,0.005895415533801228
030,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.019568926115195225,7.136308638181694e-07,6.377949422069722,0.00561119510696552
030,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.019758894537359562,9.145158938062298e-07,6.372430083903285,0.005666277204666633
030,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0204262682861371,9.997032434005794e-07,6.359687707975754,0.0057377237257434065
030,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.02021555280968752,3.3066545111734905e-07,6.366417528436258,0.005628582756550687
030,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.01888596922173658,2.5277735756993725e-07,6.3981664616535125,0.005360131051975323
030,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.01839097061304971,2.0059799671668055e-07,6.412525640537926,0.005190150965930558
030,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.018366782439025117,3.799718299408262e-07,6.412631684467547,0.00519206176501773
030,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.01827432475201291,4.1526364044190466e-07,6.414457904445221,0.005185660964883236
